Profile Name,Date,Data,Star
Hottmoma,"6 months ago | Mar 10, 2024 6:49 PM",Amazing picture quality PS5 runs amazing on this tv! The speed of the loading apps and switch back and forth between apps is super fast blows any Samsung I've had out of the water for speed!!,Rated 5 out of 5 stars
BarbaraO,"6 months ago | Mar 10, 2024 4:01 PM",A beautiful set with picture and brightness.  A great entertainment product.,Rated 5 out of 5 stars
EricR,"6 months ago | Mar 10, 2024 2:01 PM","Outstanding flatscreen at a very affordable price. The 65"" class is a perfect size for a family room. Colors are sharp and clear. The only negative is the remote, which has limited features for such an excellent Smart TV.",Rated 5 out of 5 stars
PeterR,"6 months ago | Mar 9, 2024 8:50 PM","Great picture, superb sound.  I purchased a sound bar, but didn’t need it",Rated 5 out of 5 stars
AmyJ,"6 months ago | Mar 9, 2024 12:40 PM",Excellent delivery people. Very knowledgeable and friendly.,Rated 5 out of 5 stars
ElayneM,"6 months ago | Mar 9, 2024 11:28 AM",Good picture and  easy to install.  It is placed on a mantel so we had to be very particular about the size.  It has changed our family room to a very good TV  viewing setting.  Would buy this product again.,Rated 5 out of 5 stars
JoelS,"6 months ago | Mar 9, 2024 9:10 AM","If you’re not picky about Oled this is a great tv for the price and size and don’t get me wrong i own two oleds already one for my personal bedroom and one for gaming, this bad boy is for my main living room and it delivers great lighting, volume, colors and responsiveness on the app store so far no complaints and it does the work as intended.",Rated 5 out of 5 stars
Jimmy,"6 months ago | Mar 9, 2024 8:40 AM","Great tv, picture and brightness are great, motion is 1000x better than cheaper alternatives like TCL or Hisense",Rated 5 out of 5 stars
JamesH,"6 months ago | Mar 9, 2024 8:38 AM","LOVE THIS TV---Bought it for $1000 after looking at some $600 more---Have not looked back---I would buy it again---DO NOT buy lower models---After loving this one, bought a 77L---NOT THE SAME or even close---I had to return it because it was so poor",Rated 5 out of 5 stars
stfromli,"6 months ago | Mar 9, 2024 7:38 AM","So far I'm really happy about this TV. Spent a few hundred more than my original plan, but to tell you the truth, it's well worth it.  
I can think of at least 5 things that were better than my previous one.",Rated 5 out of 5 stars
JodieK,"6 months ago | Mar 8, 2024 11:01 PM","Excellent customer service and knowledgeable 
geek squads that installed my new TV.",Rated 5 out of 5 stars
DerrickH,"6 months ago | Mar 8, 2024 10:24 PM",Works great I love it I love the picture quality second to none,Rated 5 out of 5 stars
LindaT,"6 months ago | Mar 8, 2024 9:22 PM","I researched a lot of TV 's before settling on this one and I am very pleased with it , Google TV is a breeze to set up and the sound and color are perfect .",Rated 5 out of 5 stars
JannatulF,"6 months ago | Mar 8, 2024 9:09 PM",Very good and sound is very good .i like it very much,Rated 5 out of 5 stars
TerrieS,"6 months ago | Mar 8, 2024 5:39 PM",The TV color is amazing and the geek squad was wonderful installing everything for us.,Rated 5 out of 5 stars
CatherineC,"6 months ago | Mar 8, 2024 5:01 PM",We love our Sony Bravia TV. Outstanding picture. Color is wonderful.,Rated 5 out of 5 stars
Daniel,"6 months ago | Mar 8, 2024 4:53 PM","Impecable image, love it and even the quality of the internal speaker are amazing, I highly recommend this TV",Rated 5 out of 5 stars
JanisN,"6 months ago | Mar 8, 2024 4:36 PM",I'm totally happy with this purchase! So glad i went with this television.,Rated 5 out of 5 stars
MichaelL,"6 months ago | Mar 8, 2024 4:35 PM","it doesn't have the features that my old Sony TV has.
for example, my old TV Sony TV has picture and picture when I go to my internet browser that Sony internet browser.",Rated 3 out of 5 stars
ScottR,"6 months ago | Mar 8, 2024 4:08 PM","Great TV at a fantastic price. Worth the extra money over the mass market, low priced brands.",Rated 5 out of 5 stars
Brice,"6 months ago | Mar 8, 2024 3:39 PM",Like my sony. I have always got my money worth with Sony,Rated 5 out of 5 stars
Stand,"6 months ago | Mar 8, 2024 3:27 PM",Sony never disappoints. Life long sony fan. Except the wifi keeps dropping other than that perfect,Rated 5 out of 5 stars
StefanM,"6 months ago | Mar 8, 2024 3:23 PM",This tv meets at the intersection of quality and affordability,Rated 5 out of 5 stars
DavidJ,"6 months ago | Mar 7, 2024 3:44 AM",As always with Sony TV's picture quality is near perfect. This one replaced a rear projection Sony we had for over 19 years with no problems. This is our 5th Sony TV in the last 35 years. I would never buy any other brand. Loving this new TV with sound bar.,Rated 5 out of 5 stars
Zackari,"6 months ago | Mar 6, 2024 10:33 PM",Works as described and easy to install and would definitely recommend to everyone,Rated 5 out of 5 stars
JackelynT,"6 months ago | Mar 6, 2024 8:59 PM",I changed this TV to another one since I was looking for something with a brighter screen and better resolution.,Rated 3 out of 5 stars
ThomasW,"6 months ago | Mar 6, 2024 6:06 PM","Our new TV was everything we expcted. 
The color is very sharp and clear.",Rated 5 out of 5 stars
AJZM,"6 months ago | Mar 6, 2024 11:54 AM","Fabulous TV, crystal clear and great sound.  the installers were exceptional.  would definately recommend getting this tv.",Rated 5 out of 5 stars
RenieZ,"6 months ago | Mar 6, 2024 9:42 AM",Feel like i have been watching TV through a haze. This TV is so crystal clear. Absolutely incredible.,Rated 5 out of 5 stars
DavidH,"6 months ago | Mar 4, 2024 8:03 AM",Really good picture on this TV. I wish it had a better remote control.,Rated 4 out of 5 stars
TechHead,"6 months ago | Mar 3, 2024 9:23 AM",Clear bright picture. Sometimes loses internet connection even though I have high speed fiber,Rated 4 out of 5 stars
Ela99,"6 months ago | Mar 2, 2024 9:39 PM",The picture quality is so clear! No more glare or back light in dark scenes of movies and shows. Best purchase ever.,Rated 5 out of 5 stars
JaredM,"6 months ago | Mar 2, 2024 4:55 PM",Very clear and bright picture.  Sounds good as well.,Rated 5 out of 5 stars
JackH,"6 months ago | Mar 2, 2024 2:05 PM",So far it has been great. Picture is Beautiful. Sound from a Visio bar is working well.,Rated 4 out of 5 stars
Happy,"6 months ago | Mar 2, 2024 8:10 AM",Good picture and sound. Was a great buy. recommend,Rated 5 out of 5 stars
NelsonC,"6 months ago | Mar 2, 2024 8:04 AM","I really like this tv, the colors looks so vivid and the sound is good. My only issue is that it  get stuck sometimes and I have to disconnect the plug to restart it",Rated 5 out of 5 stars
DavidG,"6 months ago | Mar 2, 2024 7:59 AM","Excellent service, sales person very knowledgeable",Rated 5 out of 5 stars
Nelly,"6 months ago | Mar 2, 2024 7:05 AM","I still have my Sony Bravia  45 inch tv bought back in 2008 and it still works and looks good, About 4 yrs later l moved it to my mancave and still is there. Then I bought a 65 inch Sony Bravia KDL60R510A. That lasted me 12 yrs until a blue line appeared and some pixels went out, so went out and purchased a 65 inch Sony Bravia XR65X90L, all I can say  is this tv is sweeeet  . Sony is the only way to go you WONT be disappointed.",Rated 5 out of 5 stars
Joan,"6 months ago | Mar 2, 2024 6:57 AM","Excellent color and the glare from windows is very minimal,",Rated 5 out of 5 stars
Shmoothunicorn,"6 months ago | Mar 1, 2024 10:22 PM",Price was right and the picture is great. Sound is fine. Hoping it outlasts our prior purchase which didn't even make it a year.,Rated 5 out of 5 stars
LadreeM,"6 months ago | Mar 1, 2024 7:21 PM",Great tv.                                             H,Rated 5 out of 5 stars
E1234,"6 months ago | Mar 1, 2024 5:44 PM","Only had it for a month, much better then my 12 year old samsung. Works god in bright rooms, looks great, hopefully it lasts.",Rated 4 out of 5 stars
BeatriceM,"6 months ago | Mar 1, 2024 5:39 PM","The picture, sound and colors are excellent!
The BRAVIA has a good clear screen.",Rated 5 out of 5 stars
AbedalnaserE,"6 months ago | Mar 1, 2024 4:53 PM",very good quality and speed is crazy.  and all the apps you need,Rated 5 out of 5 stars
MelissaL,"6 months ago | Mar 1, 2024 4:43 PM","The TV has given a whole new viewing experience, and the sound bar adds to the enjoyment.",Rated 5 out of 5 stars
EarlG,"6 months ago | Mar 1, 2024 4:04 PM","Great clear picture, super bright colors. Super easy setup",Rated 5 out of 5 stars
Jarrett,"6 months ago | Mar 1, 2024 3:55 PM","Great picture quality, plenty of customizable options for each type of media. Easy to put together.",Rated 5 out of 5 stars
GaryH,"6 months ago | Mar 1, 2024 3:46 PM","65 inch Sony TV is great. Excellent picture, easy setup  sound is great.",Rated 5 out of 5 stars
DinoDeb,"6 months ago | Mar 1, 2024 3:37 PM","Sony Does it Again.  This was the Perfect Size for Our Living Room. Went from a 48"" to 65"" Great Tv.",Rated 5 out of 5 stars
EricP,"6 months ago | Mar 1, 2024 3:33 PM",Great product at a good price. Would definitely recommend for anyone looking to buy one.,Rated 5 out of 5 stars
CallumH,"6 months ago | Mar 1, 2024 3:24 PM",Exceptional TV! Great for sports and gaming with zero lag whatsoever when streaming either.,Rated 5 out of 5 stars
TereC,"6 months ago | Mar 1, 2024 3:20 PM","This is my 2nd Tv Sony , I like so much , That is why a Bought it Again , I Recommend  it 100 %",Rated 5 out of 5 stars
Wade,"6 months ago | Mar 1, 2024 12:52 PM","I love this tv, its stunning, brigh, and 120hz which is way better than my previous tv",Rated 5 out of 5 stars
Kiffy,"6 months ago | Mar 1, 2024 12:18 PM","If you do most of your viewing off air Broadcast TV, This is NOT the TV for you. Tuner is less sensitive than 12 year old Sony 40 inch TV this 60 inch replaced. Fewer TV stations received on same antenna. ATSC 3.0 reception is poor.Remote control has NO number pad. Must scroll thru channels to find station. Does not displace program guide broadcast by TV stations. Program show or title only. Nice that microphone has a physical switch to turn it off.",Rated 3 out of 5 stars
CoolChicken,"6 months ago | Mar 1, 2024 11:49 AM","Best choice I could make! My buddy is pretty smart when it comes to TVs. This was his recommendation to me. I do a lot of gaming and some occasional streaming. This TV supports 120fps and at 4K resolution. And that HDR full array, the colors are bright, clear, and so distinct! I could see enemies on this TV twice as far as I could compared to my last TV (also a Sony but about 6-10 years old now). The colors couldn’t be more vibrant and true to their intended color. My games have never looked to beautiful and I likely will by buying Sony again next time too.",Rated 5 out of 5 stars
DavidL,"6 months ago | Mar 1, 2024 8:49 AM",Love this TV. Not sure why people complain about the Sony tax when it should clearly be the Samsung tax. Way more expensive for those and the same quality. This tv is worth every penny. The Audio pass through is awesome with my LG S90QY soundbar. Excellent the PS5 and best TV for streaming quality.,Rated 5 out of 5 stars
Happycustomers,"6 months ago | Feb 29, 2024 7:55 PM",We are very happy with this TV but even more so the to guys that delivered it and installed it were absolutely great.,Rated 5 out of 5 stars
Chris,"6 months ago | Feb 29, 2024 3:45 AM",Absolutely hands down the best TV ive owned in year's,Rated 5 out of 5 stars
LarryG,"6 months ago | Feb 27, 2024 9:49 PM",This is a wonderful 4k tv. Best looking picture ever!,Rated 5 out of 5 stars
