Profile Name,Date,Data,Star
JohnnyMac,"1 year ago | Dec 10, 2022 11:57 AM","Good little device, does what I need it to. Seamless installation and start up.",Rated 5 out of 5 stars
Tommy,"1 year ago | Dec 10, 2022 9:25 AM",Works great Controls all the nest products and also shows home pictures good purchase￼,Rated 5 out of 5 stars
hwmq,"1 year ago | Dec 9, 2022 6:17 PM",Upgraded from the smaller Nest Hub display.  I use this device in my kitchen and the extra screen real estate is great for looking up recipes or checking the weather from across the room.  The real reason I upgraded was for improved audio and I'm very impressed - music sounds great even at higher volumes (although I usually use it for podcasts which sound loud and clear).  Very happy with this upgrade and the price is pretty good as well.,Rated 5 out of 5 stars
CynthiaM,"1 year ago | Dec 9, 2022 4:40 PM",Works great. Very clear picture. Easy to hear noise outside,Rated 5 out of 5 stars
Jack,"1 year ago | Dec 9, 2022 3:59 PM",This thing is terrible. It only works half the time. Freezes constantly. Has to be reset daily. Do not buy.,Rated 1 out of 5 stars
AustinP,"1 year ago | Dec 9, 2022 3:23 PM",Does everything I need it to. Runs all my lights in the house and the wife uses it for recipes while she’s cooking.  Alll in all a great product.,Rated 5 out of 5 stars
Nola504,"1 year ago | Dec 8, 2022 7:35 PM","Quick, responsive and plenty of features. Get one!",Rated 5 out of 5 stars
CHAT,"1 year ago | Dec 8, 2022 1:08 PM",Great quality and reliable. It’s great to have on the side table in a bedroom.,Rated 5 out of 5 stars
Brandon,"1 year ago | Dec 8, 2022 8:43 AM",Very nice wish it was compatible with ring doorbell though,Rated 5 out of 5 stars
Samsung,"1 year ago | Dec 8, 2022 6:06 AM",Love it! The screen is really colorful and bright. Easy to understand. The camera is a plus because i can use it to monitor my home when I’m away.,Rated 5 out of 5 stars
CCheese,"1 year ago | Dec 7, 2022 1:35 PM","So far, it is very nice and convenient. It's a nice addition to the house.",Rated 5 out of 5 stars
Magillacutty,"1 year ago | Dec 6, 2022 6:13 PM","This hub is perfect for all your multimedia needs plus it works great as a assistant/organizer. The diplay is massive and the speaker sounds pretty good. Way better than the smaller, cheaper versions.",Rated 5 out of 5 stars
Erick,"1 year ago | Dec 6, 2022 2:45 PM",Google has improved the quality of his devices. Includes a Nest camera to add to your home security.,Rated 5 out of 5 stars
SaraiH,"1 year ago | Dec 5, 2022 11:13 AM",I had the previous version without the camera and loved it. This is like basically an iPad with google assistant. It is loud! The picture is perfect as well. It connects to various devices that are not google and works well. I want one in my bedroom as well!,Rated 5 out of 5 stars
Joseph,"1 year ago | Dec 5, 2022 10:26 AM",The Nest Hub Max Smart Display with Google Assistant was an outstanding purchase.,Rated 4 out of 5 stars
ELPResident,"1 year ago | Dec 4, 2022 8:16 PM",Excellent assistant for remote operations and smart routines. Easy setup and installation.,Rated 5 out of 5 stars
SoundsG00D,"1 year ago | Dec 4, 2022 1:44 PM","Although this is a relatively older device in the tech world, it’s still a very nice one! The gooogle assistant is fast and displaying photos is very nice. The display adapts with the lighting which helps the photos pop and look very clear. I particularly like that it does not show random ads as “suggestions” unlike the amazon echo show that I replaced. Highly recommend and the white model looks nice and clean.",Rated 5 out of 5 stars
UNHAPPYINPITTSFORD,"1 year ago | Dec 3, 2022 4:48 PM",Much better than Amazon's unit.  This was an upgrade.,Rated 5 out of 5 stars
podan,"1 year ago | Dec 2, 2022 11:06 PM",I bought this so i can see my grandson since they live about a 4-5 hour drive away. It works i can see him cry between 15-20 minutes 3 or 4 days  a week. This kid can cry.,Rated 5 out of 5 stars
Benny,"1 year ago | Dec 2, 2022 5:15 PM",Awesome! The camera follows you as you move around and it’s pretty cool. The best/easiest device to share family pictures through Google Cloud,Rated 5 out of 5 stars
pony,"1 year ago | Dec 2, 2022 5:01 PM",Trying to figure out how to keep it from answering my cellphone. Says to delete google assistant but I need this app. Has to be a way just have to look into it some more.,Rated 3 out of 5 stars
bestbuycustomer,"1 year ago | Dec 2, 2022 4:14 PM",Easy set up and works well.  Clear picture and sound.,Rated 5 out of 5 stars
pastorshooty,"1 year ago | Dec 2, 2022 4:13 PM",I love this. My kids love this. My wife tolerates this. It is an overall excellent product!,Rated 5 out of 5 stars
RonG,"1 year ago | Dec 2, 2022 4:04 PM",Does exactly what it’s supposed to. Full integration into Google/Nest environment.,Rated 5 out of 5 stars
Doris,"1 year ago | Dec 2, 2022 3:48 PM","I had 2 7"" Nest Hubs which were good, but I decided to try the Max, and I love it!  The sound is really good, and I use it for many things including watching TV!  Should have bought one long ago!",Rated 5 out of 5 stars
Shyam,"1 year ago | Dec 2, 2022 6:25 AM",Great one for kitchen. Good sound output and options,Rated 5 out of 5 stars
Minh,"1 year ago | Dec 1, 2022 4:22 PM",Everyone should have a few of these in their house.,Rated 4 out of 5 stars
Ricky,"1 year ago | Nov 30, 2022 6:14 PM","We had the original Nest Hub prior to this. It was our room speaker for any music we played, and on occasion, we would use it to play videos for our twin babies. Only problem was, they would often climb up along their play pen, just to get a better view of the videos playing. But with the Max, that changed instantly — now they watch from anywhere in the play pen, thanks to the three extra inches. Not to mention this doubles as a camera, so now we can step away and check on them with the Nest or Home apps. Overall, I recommend it!",Rated 5 out of 5 stars
mrtbo,"1 year ago | Nov 29, 2022 1:16 AM",The ability to work as an additional nest camera is a great feature. The facial recognition works great and the sound quality is really good.,Rated 5 out of 5 stars
tone,"1 year ago | Nov 28, 2022 2:43 PM","My wife love this Nest Hub where she can and talk to who she see, WOW!!!!!!!!!",Rated 5 out of 5 stars
JohnW,"1 year ago | Nov 27, 2022 11:04 PM",A great display a camera that can be used as security monitor,Rated 5 out of 5 stars
magozoz,"1 year ago | Nov 27, 2022 8:03 PM","I initially bought the Nest Hub 7” thinking it had a camera. Once I set it up realized it didn’t so the next day I returned it, but before I did that I had it overnight and it tracked my sleep which I loved! I didn’t have to do anything it just did it. So I returned it and got the Nest Hub Max because I thought, being more expensive, it would have everything including the sleep tracker. To my surprise, again, it doesn’t! Now I’m just annoyed at those facts. I want the sleep tracker and the camera! But I don’t need two, I’m renting a room so there’s no point for me of having both. Neat Hub Max should be able to do what the cheaper one does, I think. Anyways that’s my rant.",Rated 3 out of 5 stars
Hildi,"1 year ago | Nov 26, 2022 5:59 PM",Use it for my doorbell and it is very easy and helpful,Rated 5 out of 5 stars
SonP,"1 year ago | Nov 26, 2022 3:58 PM",Unwanted features have no options to be turned off. Nest camera keeps disconnecting and switching to display art pictures.,Rated 3 out of 5 stars
GMart1285,"1 year ago | Nov 25, 2022 6:16 PM",Very nice control center for all your smart devices!,Rated 5 out of 5 stars
SubThumpin,"1 year ago | Nov 24, 2022 3:42 PM",It's snappier than my smaller home hub has way better sound and a surprising amount of bass. Super recommended this if you have the extra cash. Also doubles as a nest cam so it's perfect to put near your front of back door for monitoring.,Rated 5 out of 5 stars
AosNex,"1 year ago | Nov 24, 2022 12:12 PM","This review is for the device, not Google assistant
Looks clean, goes great w any home
Sounds amazing for what you get. Loud, pure sound, step above average sound
Open just about any google video, music app
Even make video calls using google meet-duo
Resolution is great for what you get
Screen is a nice size, not to big or small",Rated 5 out of 5 stars
Phiho,"1 year ago | Nov 23, 2022 2:17 PM",The speaker is awesome. The ram and storage is limited therefore all apps have limited features. But it's very useful device better than the tablet.,Rated 4 out of 5 stars
Sugar,"1 year ago | Nov 23, 2022 11:11 AM","I am new at using this hub, but I like it so far.  I use it as a camera in addition to the nest cameras I purchased for my home.  Love being able to just say ""Google - and ask a question.  Always amazed at how quick answers to my questions are provided.",Rated 5 out of 5 stars
RandyTheTiger,"1 year ago | Nov 23, 2022 9:11 AM","Love it. Small quirks are, the hand gesture to start and stop music is sometimes too sensitive (will stop/start music in its own when i accidentally pick up my hand), and sometimes it doesn't pick up my hand at all!",Rated 5 out of 5 stars
NoahF,"1 year ago | Nov 22, 2022 9:54 PM",No other way to go about making your home a smart home.,Rated 5 out of 5 stars
gramfrank,"1 year ago | Nov 22, 2022 7:06 PM",Google nest is perfect for our household.  The pictures from cameras are very clear.,Rated 5 out of 5 stars
Formergeeksquademployee,"1 year ago | Nov 22, 2022 10:19 AM","Sound is lacking for how big unit is. Several bugs have been experienced as well l, between pauses while playing music to volume automatically lowering itself leading to unit having to be factory reset to fix every time. Customer service is terrible with long wait times and reps that will disconnect you mid conversation if they don’t want to troubleshoot",Rated 2 out of 5 stars
OscarP,"1 year ago | Nov 22, 2022 10:03 AM","Very easy set up, screen is nice and big. Speaker works good.",Rated 5 out of 5 stars
Anonymous,"1 year ago | Nov 21, 2022 11:22 AM",Excelente speaker good cuality good sound better than Alexa,Rated 5 out of 5 stars
Jacob,"1 year ago | Nov 21, 2022 8:26 AM","Love the size and sound. Great for the kitchen, would recommend.",Rated 5 out of 5 stars
Elimin8ter,"1 year ago | Nov 20, 2022 2:01 PM",I wish Google TV would have more support. It won't stream some movies from HBO Max,Rated 4 out of 5 stars
johnny,"1 year ago | Nov 20, 2022 1:24 PM","Love this, plus has the new wifi thread, makes it easier to connect to the nanoleaf lightbulbs",Rated 5 out of 5 stars
efinc,"1 year ago | Nov 19, 2022 4:59 PM","Love the product, i own four of these all through my home.",Rated 5 out of 5 stars
LindaT,"1 year ago | Nov 19, 2022 2:00 PM","Excellent mini speaker sound, easy setup; portable mini speaker",Rated 5 out of 5 stars
RichardR,"1 year ago | Nov 18, 2022 7:11 PM","Amazing product. Can record, play music, shows, hold contacts, and more useful features.",Rated 5 out of 5 stars
LeeB,"1 year ago | Nov 18, 2022 5:37 PM","Works as it should, great for getting information for the day, utilizing Nest thermostat and doorbell! Only issue is when losing my phone, the Google Hub Max will not ring my phone to help me find it, perhaps because the number is attached to me, but would be a great thing if they can fix that in an update in the future.",Rated 5 out of 5 stars
Louie,"1 year ago | Nov 18, 2022 3:23 PM",I like the size of it. Looking forward to try to video call on it.,Rated 5 out of 5 stars
toad4322,"1 year ago | Nov 18, 2022 1:35 PM",Works perfectly for commands and can watch Netflix directly from my nightstand now,Rated 5 out of 5 stars
Premarius,"1 year ago | Nov 18, 2022 1:12 PM",Set up is super easy and so many functions to explore!,Rated 5 out of 5 stars
VanR,"1 year ago | Nov 17, 2022 10:20 PM","Love this Max display. Works great, it has a great sound and wow what a difference in size compared to the smaller Google hub. Since it has a build in camera, it also works as a security camera.",Rated 5 out of 5 stars
Anonymous,"1 year ago | Nov 15, 2022 9:44 AM","I sit by this and it controls everything. My lights, nest thermostat and i soon will be switching from a ring to a nest doorbell to be able to view porch pirates right from my captains chair.",Rated 5 out of 5 stars
GregT,"1 year ago | Nov 14, 2022 10:48 AM","We absolutely love it, it's so convenient to control my smart lights an see ppl when they ring the Google doorbells",Rated 5 out of 5 stars
ElizabethR,"1 year ago | Nov 12, 2022 4:40 PM",Love how clear your voice is speaking to it. Havent been able to sync my google calender to it. Hopefully its just me not understanding how to dl it.,Rated 4 out of 5 stars
Asofrightnow,"1 year ago | Nov 12, 2022 1:55 PM","The display is great. The installation fell a little short after a delay for not having my speakers in the truck for the original date set and I had to set another date to get my 2 displays & 2 speakers installed. That took about 2 weeks. When the install was was done & the tech left, I discovered he didn't finish the complete setup on my bedroom display. The geek squad earned the lowered star rating.",Rated 4 out of 5 stars
Asofrightnow,"1 year ago | Nov 12, 2022 1:37 PM",Everything is going great from installation so far. The only complaint is the days it took for installation from the day received after a delay or 2.,Rated 5 out of 5 stars
Sadie,"1 year ago | Nov 12, 2022 2:37 AM",It is nice to be able to ask a question and get the answer without having to empty your hands to pick up your phone. It works well with our video doorbells too.,Rated 5 out of 5 stars
SamH,"1 year ago | Nov 11, 2022 4:37 PM","This is m 2nd Nest Hub Max Smart Display. I have tried Alexa in between, but the abilities of Google, its superior performance, and seamless integration with your TV, cell phone, and home IoT make it a logical choice. I have not run into any issues with this device. The color is nice and relatively easy to keep it clean.",Rated 5 out of 5 stars
Davamh,"1 year ago | Nov 11, 2022 3:51 PM","I really like the Hub max, it's easy to setup and use to begin with. Some of my favorite features are being able to setup a shared photo group which allows myself and to brothers to view and share pictures. It's also good for listening to music on Spotify and other music services. Playing trivia and other games is fun and I also use it to control my devices.",Rated 5 out of 5 stars
RPK257,"1 year ago | Nov 11, 2022 3:35 PM",The Nest Hub Max works great with my Google home. The display is nice and large enough to see from the other side of the family room as it rotates pictures. Looks good too.,Rated 5 out of 5 stars
PrimePower,"1 year ago | Nov 11, 2022 2:44 PM",I really only purchased this because casting to my home chromecast devices for music was not working well on my phone. This works first time every time. The rest of the features I have no use for.,Rated 5 out of 5 stars
AaronS,"1 year ago | Nov 11, 2022 10:04 AM","Works great for reminders, tasks and photo frame. Easy to load images and plays music with ease.",Rated 5 out of 5 stars
Locsta,"1 year ago | Nov 8, 2022 4:33 PM",Works great. Links with all google products . Ok have them all around the house,Rated 5 out of 5 stars
Alfa1,"1 year ago | Nov 7, 2022 10:33 AM","Changing from Alexa to google,im finding that google is much more responsive,and does not need detailed instructions.",Rated 5 out of 5 stars
Pitoon,"1 year ago | Nov 7, 2022 8:50 AM",This device is great in the kitchen. We use it frequently and have it set to display photos as well!,Rated 5 out of 5 stars
TeraG,"1 year ago | Nov 6, 2022 9:25 PM","We have a Google hub in every room and Google Nest in the kitchen and my office. I love these, but I wish I could get a proper consultation to help me use them to their full potential.",Rated 5 out of 5 stars
willp,"1 year ago | Nov 6, 2022 12:32 PM",wish ui was more customizable. The YouTube app isn't intuitive,Rated 4 out of 5 stars
NJVA,"1 year ago | Nov 6, 2022 11:23 AM","Excellent product, and also has a camera to record and security. The sound to listen to songs is decent, it is not spectacular but it is acceptable. To use the camera I recommend a subscription to NEST AWARE Storage & Security, and if you have the Google Nest doorbell they work well together with Max Display. It has a physical button on the back to turn off the camera.",Rated 5 out of 5 stars
texjon,"1 year ago | Nov 6, 2022 7:38 AM",I have the smaller nest display as well. The larger screen and the added camera makes this a much better option for me.,Rated 5 out of 5 stars
Soundsgood,"1 year ago | Nov 5, 2022 8:20 PM",Upgraded from the regular hub to this one because its bigger. We have in the kitchen for recipes and watching shows on it while cooking,Rated 5 out of 5 stars
Gopackchris,"1 year ago | Nov 5, 2022 2:39 PM","Unit was very easy to setup.  This is my second Google Home.  This one I'm using as a Hub for many different items.  I have 2 Nest cameras, a Nest Thermostat, 3 Nest Smoke Detectors, a water sensor and smart plug.  This is all installed in a second vacation home.  We really wanted a hub unit that would Bluetooth to the items instead of using the minimal bandwidth we have at the house.  Everything works really well through the unit and connects to the Home app well.  I was even able to have a second account in the app just for the vacation home.  I don't really use the unit for anything else.  Just as a Hub.  Way better than the Smartthings Hub.  Just give up and get into bed with Google or Amazon because both of them have made things work.",Rated 5 out of 5 stars
TechNovice,"1 year ago | Nov 5, 2022 1:38 PM","It can control smart home devices. It can also understand more conversational phrases and accept multiple similar commands at once, such as turning off backyard and garage lights. Was a little slow initially in response, but seems to have improved. My only complaint is that it is difficult to use. For example, I use it in the kitchen. I intended for my family of four - two adults and two children to be able to add things to the shopping list, but I am not able to get it to recognize everyone's voices and be able to add groceries needed to one shopping list. So for that feature, until I can figure it out or get help, I will not recommend.",Rated 3 out of 5 stars
brookynsfinest,"1 year ago | Nov 5, 2022 11:15 AM",Great smart device! Still getting use to all the features,Rated 5 out of 5 stars
PeterjanetW,"1 year ago | Nov 5, 2022 7:57 AM",Great sound for music and perfect for weather updates.,Rated 5 out of 5 stars
Peachesplumber,"1 year ago | Nov 4, 2022 7:42 PM",Great looking screen. Not the most insane sound quality but it’s not bad. It’s a great overall package,Rated 5 out of 5 stars
Blanketlady81,"1 year ago | Nov 4, 2022 5:33 PM",I never thought that I would own a Hub like this but my son said it was beneficial to our family.  My husband is a stroke patient and when I have to go out and leave him with nurses I can easily check up on him and see that he is ok,Rated 5 out of 5 stars
Stein,"1 year ago | Nov 4, 2022 4:12 PM","it has shown be a good product. I am able to listen to music from it, watch videos and use it as a picture frame. Of course, the assistant is the best part of it.",Rated 4 out of 5 stars
Gordon,"1 year ago | Nov 4, 2022 4:03 PM","Great device for keeping connected with everything - and with everyone. Very easy to connect, set up and use.",Rated 5 out of 5 stars
Anonymous,"1 year ago | Nov 4, 2022 3:45 PM",It's Google so you know it's a great product. I am going back to the echo show 15. I just like the bigger display and I like seeing when I'm getting a delivery,Rated 4 out of 5 stars
Eddie,"1 year ago | Nov 3, 2022 11:40 AM","Love this thing, i love the slideshow images of my pictures, its also a great kitchen companion for when i cook. Highly recommend this",Rated 5 out of 5 stars
ZacharyP,"1 year ago | Nov 2, 2022 9:29 PM",Awesome device for video chatting with my parents.,Rated 5 out of 5 stars
JonA,"1 year ago | Nov 1, 2022 9:40 AM","Upgraded my Smart Home from the original Google Home and Google Home mini to the Nest Hub Max and Nest Hub 7"".

Seamlessly replaced my older hardware and integrated into my existing Home Automation setup.

Display is clear, and is a nice upgrade from the older devices.",Rated 5 out of 5 stars
MarcelaL,"1 year ago | Oct 31, 2022 12:54 PM","After 4 months of use, the built in Nest camera no longer works, hence the main reason for the purchase. The camera works to make or receive video calls, but not to monitor the home when you are away. Geek Squad did the inital set-up however, they do not offer in home service to come fix this issue. I googled it and there are hundreds of unhappy people going thru the same frustrating issue. The camera does not show up on the Google Home app, and if you try to access it on the display itself. it says ""not available"" what a bummer.",Rated 1 out of 5 stars
colddawg,"1 year ago | Oct 30, 2022 10:41 PM","I dont know how to use the camera but its big, The smaller version is worth it as I don't use any of the extra stuff on this one.",Rated 5 out of 5 stars
LClark,"1 year ago | Oct 29, 2022 7:58 PM",This Goole System has made in home life easier. This was a needed purchase!,Rated 5 out of 5 stars
HemP,"1 year ago | Oct 29, 2022 12:37 AM",So convenient to use for everything by just saying okay google. As long as they are google compatible.,Rated 5 out of 5 stars
naga,"1 year ago | Oct 28, 2022 10:29 PM",Not sure about it.  I am just not able to configure the device the way I want it to function.  Also many of the apps are not compatible with the device,Rated 4 out of 5 stars
Anonymous,"1 year ago | Oct 28, 2022 6:49 PM",Great Product and delivered quicker than expected. Will more than likely order again.,Rated 5 out of 5 stars
DavidS,"1 year ago | Oct 27, 2022 4:47 PM","I bought this thinking I could see all my google nest cameras at once. Just like the Nest app has for years and years. You cannot, so this entire device is useless for me. Going to return, and now not buy several more nest cameras because of this ridiculous feature",Rated 2 out of 5 stars
Stacey,"1 year ago | Oct 26, 2022 4:01 PM",The nest hub is great for what I am wanting it for.,Rated 5 out of 5 stars
MonicaS,"1 year ago | Oct 26, 2022 9:51 AM",Love this. We can do so many things with it. What a great buy.,Rated 5 out of 5 stars
Shikhajay,"1 year ago | Oct 25, 2022 2:02 PM","Love it, it helps alot with everything, specially smart devices.",Rated 5 out of 5 stars
PeterC,"1 year ago | Oct 24, 2022 8:20 AM","Google Assistant is the best AI interface available today. It is responsive and generally understands your questions the first time. The call feature is also nice, as the camera will follow you if you are moving around during the call.",Rated 5 out of 5 stars
Wasif,"1 year ago | Oct 22, 2022 10:44 PM","I bought for my mother and she really liked it,loved",Rated 5 out of 5 stars
JulesN,"1 year ago | Oct 22, 2022 8:45 PM",Great product. Very easy to operate. Works great with my other Google devices. Thanks Best Buy.,Rated 5 out of 5 stars
Jonathan,"1 year ago | Oct 22, 2022 3:55 AM",The nest hub max is far more responsive than the oroginal nest hub. All of my automation responds faster than before,Rated 5 out of 5 stars
Lunie,"1 year ago | Oct 21, 2022 11:58 PM",I wish you can search things on there. For example if I am streaming Netflix I can’t type. So that’s why i am giving it 4 stars,Rated 4 out of 5 stars
Shark,"1 year ago | Oct 21, 2022 10:35 PM",The Nest Hub Max is amazing. We had the original Hub & loved it this one is even better. We still have the original just moved it to another room,Rated 5 out of 5 stars
BlinkXT2,"1 year ago | Oct 21, 2022 8:42 PM",Hey google! Great for video calls and remote monitoring of your home while at work or traveling.,Rated 5 out of 5 stars
DoubleNickel,"1 year ago | Oct 21, 2022 4:18 PM",after installing my Nest Hello Doorbell I thought I would try the hub. Eventually turned off the hub microphone from listening to everything we said.,Rated 4 out of 5 stars
Allthetoys,"1 year ago | Oct 21, 2022 3:48 PM",Nice compact unit sometimes can be a little  difficult hooking up to pair apps not because it’s difficult to do it’s something you don’t do everyday. There is only one thing about the unit that it don’t like is I want to use as a alarm clock and as soon as you go to bed and it dark in the room the clock display goes off,Rated 3 out of 5 stars
ChrisB,"1 year ago | Oct 21, 2022 3:26 PM","Great product, easy to setup, easy to use. Excellent sound quality.",Rated 5 out of 5 stars
poweruser,"1 year ago | Oct 20, 2022 8:28 AM",Great quality smart display with a good camera. Love the sound of the speakers.,Rated 5 out of 5 stars
Chase,"1 year ago | Oct 19, 2022 8:38 PM",Getting even better with updates. You can now just look at it and say a command.,Rated 5 out of 5 stars
Basementunit,"1 year ago | Oct 19, 2022 9:55 AM","This is a great addition to our household. I am just getting started with the unit. I did purchase and additional smaller unit for the basement.
I am looking forward to using more features the units offer.",Rated 5 out of 5 stars
RankStranger88,"1 year ago | Oct 17, 2022 9:17 PM",I got this for my mom as an indoor Nest Cam instead of a regular Nest Cam. I think this was a better choice especially the situation now and if she falls she can actually use the Google Call feature if she cant get to her phone. Plus the built in Nest Camera couldnt go wrong.,Rated 5 out of 5 stars
CynthiaB,"1 year ago | Oct 14, 2022 6:19 PM",It works great it was easy to set up no complaints so far,Rated 5 out of 5 stars
DeeEee,"1 year ago | Oct 14, 2022 5:40 PM",I love the big screen and it’s so easy to use commands! Love this.,Rated 5 out of 5 stars
NancyP,"1 year ago | Oct 14, 2022 4:31 PM","Google Nest Hub Max is definitely worth owning! I use this for so much…my home security screen, my smart home hub, music, movies, alarm clock, any questions, etc. it’s something I could not live without. I have 4 Google Nest Hub Max and 5 Google Nest Hubs…the Hubs are great but the Max serves as a security camera too! Awesome!",Rated 5 out of 5 stars
Ldknotts2013,"1 year ago | Oct 14, 2022 4:02 PM",It’s big. The images are awesome quality. Being able to see my sons monitor on such a big screen is amazing! Have a question to ask google? Simply ask the question!,Rated 4 out of 5 stars
Josh,"1 year ago | Oct 10, 2022 1:05 AM","I noticed hub wasnt working right, so remived from home and did factory reset like google said....and now the camera will not work or setup on hub...im taking into geek.squad tomkrrow and demanding replacement...google just gives run around when call, and could care less..",Rated 1 out of 5 stars
Storm,"1 year ago | Oct 8, 2022 12:11 PM","It’s not perfect, but for the price it’s a good product. Best feature may be the in home security camera when I’m away. I have one in my kitchen. Great for recipes and adding stuff to my grocery list or watching YouTube",Rated 4 out of 5 stars
Mickey,"1 year ago | Oct 7, 2022 7:17 PM",Bad connection even though I use an Internet Mesh by Nest as well. Takes long to get to see a live video.,Rated 1 out of 5 stars
Excellent,"1 year ago | Oct 6, 2022 11:38 AM",Google did a great job on creating the nest max. This product has met all of the expectations that I had.,Rated 5 out of 5 stars
coryspeed3,"1 year ago | Sep 30, 2022 9:38 PM","Great product, i love the size and all the features included. I have them in my office, kitchen and living room",Rated 5 out of 5 stars
aseymour,"1 year ago | Sep 30, 2022 6:02 PM",Works well.  Speaker is decent quality.  I love that my Nest doorbell video shows up on screen when someone is at the door.,Rated 5 out of 5 stars
Aykid,"1 year ago | Sep 30, 2022 3:59 PM","Very useful and speaker is good too! You can play music all day,nice quality speaker",Rated 5 out of 5 stars
Oscar,"1 year ago | Sep 30, 2022 3:55 PM",Great product I do enjoy it very much and will be getting several more as gifts.,Rated 5 out of 5 stars
Bhoff,"1 year ago | Sep 30, 2022 3:27 PM",Works great. The screen is bigger and the sound quality is awesome.,Rated 5 out of 5 stars
Terry,"1 year ago | Sep 28, 2022 1:41 PM","Fast startup & response, clear display and easy to use. Great android auto car radio!",Rated 5 out of 5 stars
HappyCostumer,"1 year ago | Sep 27, 2022 3:15 PM",This was gift for grandchildren. They received it this week. Loved it.,Rated 5 out of 5 stars
incognito,"1 year ago | Sep 26, 2022 10:24 PM",The hub max is worth the extra dollars for the camera.,Rated 5 out of 5 stars
Jsecret,"1 year ago | Sep 24, 2022 10:25 PM",The Google hub max works great for reading recipes and playing music. The screen size is great and so is the sound.,Rated 5 out of 5 stars
Lovely,"1 year ago | Sep 24, 2022 10:33 AM",LOVE IT SO MUCH ! I use it every day and it just comes in hand so much.,Rated 5 out of 5 stars
Noservice,"1 year ago | Sep 23, 2022 7:11 PM",LOVE IT THIS IS MY 4TH ONE! Must have for every room in the house. Google Nest Hub Max makes everyday life so much easier. it puts everything right at the tip of your ...well tongue ! lol,Rated 5 out of 5 stars
HappyCustomer,"1 year ago | Sep 23, 2022 4:57 PM",Im a little late purchasing this unit as its been out already more than a year. But new home and thus new smart devices added and this unit simplifies controlling most all my smart devices and cameras within my home.,Rated 5 out of 5 stars
josenieve,"1 year ago | Sep 23, 2022 4:44 PM","Google has continued to expand the options with the Max Smart Display. Recently added is the ability to skip the ""wake up phrase"" of Hey Google every time you want to ask the temperature. The Quick Phrase lexicon is just beginning, and requires a Nest Hub Max (the original Nest Hub and the Google Home or Mini devices won't allow Quick Phrases). The camera in the Max turns me into a trusted agent to skip the wake up. Plus having a camera in the kitchen is helpful as a security camera when we are away from home. The max has better music output and a larger screen; the use for being a counter top recipe file, and takes you through the meal prep step by step is a favorite.",Rated 5 out of 5 stars
Atxforever2022,"1 year ago | Sep 21, 2022 10:08 PM","Amazing!!! So much better then Alexa. Please if your hesitating on whether to purchase or not just buy it!! I the music is flawless on it, building my smart home on it is super cool. Definitely recommend if since it’s on sale currently.",Rated 5 out of 5 stars
JayRome,"1 year ago | Sep 21, 2022 8:30 PM",Best home product on the market. Would buy again..,Rated 5 out of 5 stars
Ryan,"1 year ago | Sep 21, 2022 4:55 PM","The screen and speaker are fine, but the device doesn’t REALLY have all the apps that they are claiming. It says it has Netflix, YouTube TV, YouTube, Hulu, etc but when you click on the apps on the screen, you can’t search or browse or anything. You have to have another device to cast from your phone or iPad or something to actually get to watch what you want. The voice controls are overrated and don’t work all the time unless you know exactly what season and episode you want to watch on Netflix or something. It is much easier to find it on your phone and cast. I didn’t realize that before I bought it and all of the advertisements kept saying this has all of these streaming apps, when really doesnt and just has a dumbed down version of the apps. This thing is is a glorified screen.",Rated 1 out of 5 stars
Buyer1,"1 year ago | Sep 21, 2022 4:23 PM",Exactly what I was looking for.  Great hub to control all your smart appliances,Rated 5 out of 5 stars
Dronelife,"1 year ago | Sep 20, 2022 11:11 AM",This thing is amazing! Has came in handy way more then expected. Best part is it connects to our nest door bell and shows is who is at the door when someone rings it.,Rated 5 out of 5 stars
Veehova,"1 year ago | Sep 19, 2022 10:08 AM",The hub allows me to watch my dog when i am at work and interact with her.  Able to listen to my music as well.  Picture quality is top notch.,Rated 5 out of 5 stars
Farhan,"1 year ago | Sep 17, 2022 10:31 AM","A good addition to your smart home if you are in google ecosystem. There is a built-in nest camera, which justifies the cost a bit. Although still a little expensive. Having said that, this is much better and responsive as compared to the regular nest hub. My nest doorbell and nest cameras are configured to show notifications on this display, so its great.",Rated 5 out of 5 stars
TonyMcB,"1 year ago | Sep 17, 2022 6:55 AM",The family likes it and it makes it very easy to do video calls without having to use the computer.,Rated 5 out of 5 stars
Tracy,"1 year ago | Sep 16, 2022 5:19 PM",I honestly didn’t think I would use this more than I do. It can ready recipes for you step by step. Adding items to a shopping list is a breeze. Honestly this does so much and you don’t know you need it until you do.,Rated 5 out of 5 stars
mrwarmth,"1 year ago | Sep 16, 2022 4:55 PM","Nice picture and good sound. Works well with my security cameras. UI is a little awkward as it doesn't offer easy access to Google features like Google News, Google Alerts and others",Rated 4 out of 5 stars
Bigkountry69,"1 year ago | Sep 16, 2022 4:41 PM",One of my best purchases! I really love the way Google has become.,Rated 4 out of 5 stars
Bote,"1 year ago | Sep 16, 2022 4:35 PM","The Nest hub was easy to set up, we use it every morning for weather and traffic updates.
Love using it to control the TV, still trying to figure out how to use it to control our Nvidea shield",Rated 4 out of 5 stars
